lhx,lhy,lhz,rhx,rhy,rhz,hx,hy,hz,sx,sy,sz,lwx,lwy,lwz,rwx,rwy,rwz,timestamp,phase
3.725156,2.564692,1.629345,6.513541,2.646749,1.638123,5.096616,1.736172,1.708697,5.098412,4.215632,1.731281,3.686197,2.574676,1.628088,6.522385,2.697865,1.637471,5724288,Stroke
3.640829,2.533674,1.604622,6.525687,2.604353,1.621666,5.098986,1.731452,1.713794,5.097903,4.216338,1.732352,3.660493,2.495016,1.601074,6.494744,2.580466,1.622156,5724334,Stroke
3.639297,2.461359,1.576162,6.521149,2.563745,1.57299,5.098392,1.727511,1.718862,5.098562,4.229208,1.733536,3.633555,2.449564,1.564384,6.477846,2.552397,1.573375,5724366,Stroke
3.596448,2.445625,1.522743,6.49432,2.577427,1.532346,5.097665,1.726626,1.72359,5.098649,4.2505,1.73515,3.601296,2.484236,1.517635,6.466858,2.54435,1.523174,5724397,Stroke
3.5541,2.713759,1.41687,6.414061,2.446563,1.369968,5.096688,1.736394,1.727045,5.101526,4.307242,1.736922,3.506042,2.791037,1.404255,6.450274,2.749941,1.389524,5724412,Stroke
3.538845,3.040464,1.363941,6.385196,3.105172,1.37027,5.098702,1.74119,1.729218,5.101634,4.33019,1.73809,3.513132,3.103405,1.355325,6.399569,2.993303,1.333368,5724444,Stroke
3.574375,3.438864,1.355566,6.278122,3.523826,1.35162,5.099007,1.745324,1.73128,5.100645,4.344247,1.73888,3.545512,3.289366,1.341489,6.213052,3.344082,1.321647,5724475,Stroke
3.622772,3.76939,1.372305,6.201028,3.707165,1.350619,5.10061,1.747978,1.732126,5.097772,4.348984,1.739358,3.593169,3.735233,1.334742,6.206692,3.556451,1.314828,5724506,Stroke
3.682374,3.911013,1.384658,6.087022,3.865482,1.364407,5.101344,1.74713,1.732462,5.094529,4.352384,1.739547,3.706972,3.913305,1.417625,6.009438,4.002656,1.361104,5724522,Stroke
3.771178,3.996343,1.416512,6.027226,3.933668,1.391932,5.106139,1.742499,1.733407,5.085068,4.350382,1.73946,3.571276,4.224988,1.451086,6.063205,4.052505,1.389652,5724553,Stroke
3.84778,3.98427,1.451954,6.067155,3.940451,1.443451,5.109545,1.729593,1.733675,5.081119,4.341447,1.738734,3.788622,4.042756,1.468681,6.035276,3.91565,1.424212,5724584,Stroke
3.960567,3.879969,1.500739,6.082852,3.847628,1.471514,5.114834,1.709278,1.733524,5.080438,4.328213,1.737525,4.106085,3.838933,1.456843,6.024591,3.792006,1.440216,5724615,Stroke
3.931645,3.692178,1.534034,6.15281,3.643883,1.510662,5.121661,1.69588,1.733653,5.078021,4.317886,1.736446,4.21228,3.576424,1.485819,6.069422,3.552395,1.473474,5724662,Stroke
3.897807,2.924237,1.587445,6.288099,2.918913,1.586366,5.136364,1.65748,1.734285,5.061255,4.253661,1.733494,3.939543,2.907989,1.584988,6.315285,2.904914,1.58305,5724756,Stroke
3.871823,2.630449,1.593732,6.258078,2.713847,1.59618,5.141272,1.654795,1.734624,5.066164,4.196511,1.73358,3.805753,2.716079,1.588202,6.319479,2.822489,1.593394,5724818,Stroke
3.772948,2.347471,1.594599,6.291219,2.393367,1.594869,5.149741,1.654287,1.735595,5.074966,4.179399,1.732858,3.709269,2.477363,1.592337,6.486681,2.730237,1.606804,5724865,Stroke
3.711778,2.285073,1.587562,6.330055,2.348132,1.582546,5.153616,1.651977,1.738127,5.081328,4.178656,1.732352,3.679314,2.394197,1.585321,6.51421,2.72092,1.596818,5724880,Stroke
3.575167,2.216213,1.561998,6.397848,2.311728,1.557802,5.166461,1.648894,1.742296,5.088765,4.184264,1.731593,3.592314,2.369563,1.56414,6.528536,2.735651,1.575513,5724912,Retraction
3.486745,2.278758,1.531383,6.438397,2.325096,1.533504,5.199189,1.647964,1.745862,5.099104,4.205647,1.730239,3.486174,2.406214,1.528897,6.520778,2.789579,1.545205,5724943,Retraction
3.428138,2.348137,1.503007,6.489193,2.39696,1.503499,5.214881,1.640389,1.746762,5.107499,4.23085,1.729338,3.440871,2.470036,1.498578,6.474597,2.763301,1.512925,5724974,Retraction
3.395909,2.563369,1.469264,6.503712,2.614467,1.470908,5.242414,1.63734,1.749596,5.112128,4.250916,1.729096,3.4232,2.649784,1.46317,6.426081,2.832672,1.478447,5725005,Retraction
3.406893,2.734089,1.447322,6.48454,2.872346,1.452492,5.268284,1.634711,1.75339,5.112493,4.268077,1.729084,3.424469,2.876026,1.420882,6.352807,2.978223,1.451399,5725036,Retraction
3.436152,2.981694,1.429151,6.492062,3.007258,1.437083,5.276202,1.625807,1.755556,5.110424,4.278446,1.729091,3.429936,3.068935,1.415025,6.394762,3.074617,1.439881,5725068,Retraction
3.501091,3.161516,1.423347,6.46739,3.143411,1.423695,5.290244,1.622931,1.758694,5.106798,4.285101,1.728956,3.488573,3.300269,1.418946,6.353678,3.210338,1.409458,5725114,Retraction
3.566935,3.251324,1.421133,6.371006,3.377709,1.424692,5.293204,1.616115,1.760878,5.103787,4.287567,1.72853,3.578194,3.456908,1.432677,6.337985,3.243642,1.4059,5725146,Retraction
3.706918,3.492586,1.441433,6.340557,3.399026,1.42608,5.28288,1.606912,1.760056,5.100568,4.289885,1.727684,3.669184,3.492897,1.427802,6.309693,3.2577,1.39624,5725255,Retraction
3.754493,3.471986,1.439562,6.249645,3.440965,1.432989,5.285599,1.590639,1.759783,5.094635,4.28599,1.726598,3.738414,3.516028,1.430652,6.27351,3.202271,1.391791,5725286,Retraction
3.863311,3.455553,1.444952,6.167029,3.429325,1.436632,5.286031,1.574106,1.759294,5.088696,4.280324,1.725176,3.844652,3.517628,1.437564,6.155841,3.470077,1.429635,5725333,Retraction
3.95985,3.444722,1.453226,6.075451,3.397455,1.443926,5.257879,1.5544,1.755403,5.085864,4.279308,1.724171,3.941949,3.471048,1.440004,6.061149,3.417155,1.431511,5725364,Retraction
4.270381,3.301505,1.463055,5.877244,3.210717,1.453011,5.250348,1.54164,1.755708,5.096276,4.28068,1.723102,4.238029,3.403048,1.46304,5.932533,3.356565,1.454523,5725395,Retraction
4.328871,3.316316,1.466422,5.859593,3.205952,1.454288,5.205757,1.533315,1.750988,5.099797,4.279736,1.721938,4.292,3.433566,1.468437,5.88369,3.357765,1.461375,5725426,Retraction
4.469737,3.398461,1.475263,5.798304,3.226988,1.456992,5.198777,1.529076,1.751235,5.105641,4.267767,1.720313,4.467291,3.519325,1.48857,5.762403,3.325279,1.471263,5725458,Retraction
5.063404,3.612596,1.474657,5.57653,3.441118,1.459464,5.164698,1.480812,1.750077,5.113734,4.205645,1.716815,4.667993,3.764624,1.493205,5.568344,3.457054,1.461802,5725520,Retraction
5.42217,3.516242,1.458625,5.505867,3.509984,1.459753,5.15949,1.477478,1.751028,5.115991,4.197489,1.716784,4.720308,3.829,1.494745,5.528137,3.551187,1.464905,5725551,Retraction
5.409889,3.569837,1.460501,5.458139,3.534398,1.461178,5.153891,1.471484,1.752008,5.118999,4.196817,1.716826,4.746052,3.840801,1.494545,5.49761,3.647532,1.469586,5725582,Retraction
5.400167,3.592947,1.463547,5.417909,3.555369,1.464251,5.147835,1.469078,1.753775,5.123071,4.193028,1.717014,4.76987,3.837296,1.494466,5.456632,3.674898,1.47152,5725614,Retraction
5.382339,3.639544,1.468738,5.394033,3.547194,1.466776,5.137951,1.465367,1.755803,5.126729,4.189481,1.717501,4.782814,3.835843,1.494159,5.430843,3.658072,1.472174,5725645,Retraction
5.372516,3.654558,1.47069,5.373751,3.539795,1.468505,5.134133,1.464075,1.757503,5.129173,4.185739,1.718156,4.787552,3.830413,1.494084,5.416701,3.645344,1.472152,5725676,Retraction
5.372384,3.654695,1.471369,5.349284,3.54056,1.470116,5.128774,1.457881,1.758956,5.132082,4.178362,1.719076,4.783535,3.824892,1.494221,5.387216,3.620881,1.472566,5725801,Retraction
5.369089,3.65571,1.471942,5.345208,3.539992,1.470781,5.125027,1.453808,1.760949,5.135049,4.169933,1.720007,4.773999,3.818188,1.493512,5.368416,3.608681,1.473538,5725832,Retraction
5.354993,3.629979,1.473059,5.343638,3.539981,1.471097,5.122304,1.447959,1.762443,5.136242,4.163793,1.720521,4.748899,3.809198,1.492174,5.436838,3.596853,1.480836,5725863,Retraction
5.356871,3.639569,1.473743,5.342779,3.539706,1.471336,5.122723,1.433122,1.765463,5.14019,4.155649,1.721778,4.714631,3.799891,1.49053,5.411188,3.593409,1.48092,5725894,Retraction
5.36091,3.626224,1.474156,5.345534,3.540539,1.471809,5.124701,1.423098,1.769633,5.146717,4.146718,1.723777,4.612514,3.792058,1.487326,5.409726,3.592705,1.480704,5725910,Retraction
5.365871,3.616532,1.474972,5.350865,3.540676,1.472733,5.124026,1.416611,1.7714,5.15486,4.140223,1.725539,4.576452,3.787363,1.485103,5.433473,3.612523,1.489583,5725941,Retraction
5.371653,3.603295,1.476727,5.353699,3.541173,1.474099,5.125699,1.415457,1.774653,5.160912,4.137306,1.727691,4.522284,3.781152,1.483571,5.436222,3.620279,1.490545,5725972,Retraction
5.373961,3.595609,1.478497,5.357419,3.542746,1.476203,5.136126,1.416108,1.779406,5.168299,4.136268,1.730198,4.477672,3.782451,1.483182,5.435174,3.605998,1.492419,5726004,Retraction
5.372984,3.586491,1.480907,5.352586,3.539235,1.478899,5.141736,1.423173,1.781248,5.173779,4.143,1.733731,4.417542,3.793148,1.48634,5.500523,3.781993,1.529261,5726035,Retraction
5.373046,3.585271,1.483339,5.354073,3.543955,1.481344,5.146647,1.432688,1.783051,5.179035,4.153939,1.738099,4.385754,3.821081,1.488058,5.500921,3.786526,1.529124,5726066,Retraction
5.372772,3.589878,1.485694,5.359462,3.556244,1.484516,5.151872,1.457801,1.784399,5.189244,4.172297,1.742409,4.368135,3.861696,1.490891,5.497046,3.807676,1.527529,5726097,Retraction
4.801265,3.82982,1.496384,5.358826,3.581391,1.488864,5.149202,1.497923,1.784479,5.195769,4.212121,1.751369,4.394278,3.979296,1.499668,5.571972,3.731084,1.543374,5726128,Retraction
4.819024,3.872835,1.50025,5.352493,3.607332,1.493196,5.149134,1.514502,1.784865,5.197554,4.218422,1.754639,4.423704,4.05028,1.504691,5.562516,3.745723,1.547134,5726160,Retraction
5.339568,3.637749,1.497811,5.327133,3.633903,1.498218,5.155691,1.522377,1.786401,5.197246,4.221135,1.757987,4.531583,4.106389,1.503101,5.523275,3.856929,1.537736,5726191,Retraction
4.918126,3.917523,1.508171,5.274538,3.659976,1.504297,5.164105,1.532411,1.789343,5.195483,4.22426,1.761689,4.555349,4.155117,1.511293,5.27636,3.759118,1.519095,5726222,Retraction
4.973604,3.88487,1.521831,5.252647,3.6667,1.509253,5.173507,1.537506,1.792405,5.192873,4.223561,1.766327,4.633907,4.15469,1.519631,5.280168,3.756869,1.523033,5726253,Retraction
5.266212,3.681027,1.525319,5.21747,3.682716,1.520333,5.178484,1.540323,1.794934,5.187052,4.229956,1.773401,4.671621,4.176925,1.533163,5.251147,3.752968,1.530224,5726316,Retraction
5.003751,3.895908,1.536053,4.953682,4.062423,1.53023,5.17783,1.546254,1.795339,5.185921,4.232636,1.775941,4.682643,4.187313,1.539621,5.256735,3.752192,1.533464,5726347,Retraction
5.258985,3.689434,1.529507,4.817575,4.179196,1.524846,5.180596,1.547573,1.798194,5.186162,4.23642,1.777746,4.662319,4.179738,1.548514,5.263836,3.754487,1.537933,5726378,Retraction
5.261555,3.686572,1.530588,4.817883,4.187845,1.52552,5.180622,1.546794,1.799772,5.186841,4.238857,1.779466,4.656846,4.173127,1.552695,5.262617,3.74747,1.538956,5726409,Retraction
5.25955,3.673828,1.531839,5.228296,3.753552,1.531053,5.185562,1.548729,1.803525,5.18533,4.239163,1.780845,4.717078,4.183522,1.532007,5.506049,3.960904,1.583291,5726440,Retraction
5.250323,3.666501,1.532115,5.232082,3.751802,1.532953,5.196067,1.550333,1.808151,5.18721,4.237759,1.782059,4.718342,4.18072,1.530685,5.508605,3.959644,1.585376,5726472,Retraction
5.180545,3.699663,1.527415,5.215962,3.765862,1.535094,5.200391,1.551271,1.809607,5.188907,4.227105,1.785331,4.753389,4.190618,1.528147,5.508876,3.9357,1.589401,5726503,Retraction
5.129752,3.666575,1.556695,4.866508,4.011789,1.515622,5.21348,1.563684,1.818226,5.187396,4.227219,1.786224,4.893303,4.030412,1.554877,5.107857,4.060312,1.562437,5726534,Retraction
5.142229,3.698702,1.578537,4.838294,4.072476,1.538547,5.226051,1.563513,1.823425,5.187794,4.230838,1.78798,4.90275,4.060308,1.575367,5.101226,4.070811,1.564523,5726565,Retraction
5.147594,3.707542,1.579893,4.876111,4.089684,1.545344,5.232251,1.566843,1.824435,5.180834,4.23135,1.788938,4.908489,4.06946,1.577129,5.120493,4.094144,1.574524,5726612,Retraction
5.15311,3.715127,1.579287,4.88588,4.106112,1.549315,5.241732,1.56608,1.826112,5.182145,4.234719,1.790317,4.914195,4.077167,1.576612,5.110683,4.101608,1.577037,5726643,Retraction
5.158696,3.727526,1.57937,4.900045,4.127189,1.55277,5.248792,1.566277,1.826499,5.180566,4.237962,1.792042,4.920043,4.089713,1.576726,5.052766,4.130885,1.580681,5726674,Retraction
5.161775,3.745765,1.581226,4.911424,4.151138,1.556132,5.281418,1.558764,1.831846,5.173096,4.238546,1.79519,4.923397,4.108095,1.578558,5.115832,4.136287,1.592746,5726721,Retraction
5.16529,3.762148,1.585468,4.915145,4.170288,1.559299,5.336245,1.570534,1.852826,5.175124,4.239448,1.797484,4.927053,4.124524,1.582733,5.098575,4.15542,1.593491,5726768,Retraction
5.166657,3.775762,1.588999,4.913999,4.183358,1.562611,5.339436,1.561973,1.852528,5.178752,4.24013,1.800639,4.9285,4.138146,1.586219,5.114432,4.169596,1.598306,5726784,Retraction
5.162973,3.789627,1.593244,4.916667,4.204178,1.567178,5.344438,1.56509,1.853095,5.180123,4.242199,1.802787,4.924881,4.152009,1.590421,5.086265,4.187924,1.597113,5726815,Retraction
5.159966,3.803349,1.594802,4.902916,4.228815,1.57182,5.3491,1.568301,1.849942,5.181199,4.242105,1.804723,4.921915,4.16572,1.591959,5.04323,4.219633,1.601739,5726862,Retraction
5.101412,4.340644,1.551994,4.889894,4.242948,1.575206,5.355241,1.574389,1.847642,5.181206,4.243712,1.806911,4.910878,4.203484,1.595673,5.042127,4.217283,1.601844,5726877,Retraction
4.960086,4.220216,1.584161,4.888582,4.261169,1.578235,5.361773,1.581667,1.85008,5.184467,4.24587,1.808873,4.905071,4.205104,1.599328,5.04123,4.226611,1.604249,5726908,Retraction
4.961408,4.222311,1.584431,4.894573,4.269417,1.580187,5.36654,1.588998,1.846308,5.188845,4.248677,1.810052,4.904123,4.205676,1.603198,5.108738,4.23403,1.615386,5726955,Retraction
4.961926,4.224496,1.58446,4.889961,4.280573,1.581699,5.369235,1.594284,1.842696,5.191704,4.249032,1.810778,4.906174,4.200285,1.605568,5.096304,4.24072,1.612095,5726986,Retraction
4.962366,4.226197,1.584248,4.888443,4.287973,1.582165,5.369713,1.594685,1.836962,5.195518,4.247724,1.811497,4.907887,4.199108,1.605827,5.096769,4.240466,1.612536,5727018,Retraction
4.966555,4.229972,1.583201,4.890156,4.291388,1.581889,5.373038,1.592427,1.829904,5.196697,4.243682,1.811931,4.911524,4.20844,1.606398,5.098717,4.248828,1.611905,5727049,Retraction
4.962257,4.240879,1.579513,4.884865,4.300548,1.579752,5.370524,1.590576,1.823955,5.204426,4.235103,1.811854,4.905183,4.212357,1.603873,5.104854,4.272171,1.611109,5727080,Retraction
4.96091,4.249933,1.573619,4.881154,4.318755,1.574849,5.37028,1.579904,1.822999,5.211336,4.230347,1.811602,4.898094,4.215152,1.599601,5.090814,4.283003,1.605694,5727111,Retraction
4.962163,4.276704,1.569063,4.881865,4.334102,1.568995,5.359208,1.581367,1.816633,5.21606,4.224658,1.811073,4.912302,4.223589,1.599087,5.081563,4.293206,1.599922,5727142,Retraction
4.960435,4.313182,1.561695,4.88688,4.35521,1.562914,5.346477,1.588584,1.810811,5.219974,4.220438,1.810086,4.638256,4.438476,1.590336,5.036306,4.343995,1.589184,5727174,Retraction
4.955853,4.374781,1.55176,4.9292,4.371725,1.554635,5.339596,1.596257,1.807401,5.226589,4.216514,1.809048,4.635701,4.442224,1.589026,5.031334,4.377105,1.583055,5727236,Retraction
4.971706,4.510868,1.535828,4.815348,4.540338,1.537908,5.32986,1.694824,1.812058,5.227885,4.239812,1.805276,4.87027,4.468055,1.584813,5.115993,4.523219,1.547915,5727330,Retraction
4.957751,4.692634,1.525855,4.854798,4.686081,1.528012,5.326546,1.696699,1.811498,5.228633,4.243945,1.80311,4.866987,4.513805,1.583657,5.24476,4.605224,1.562404,5727361,Retraction
4.988263,4.82086,1.523703,4.849444,4.817898,1.52443,5.321045,1.702285,1.809422,5.230028,4.26582,1.796624,4.823088,4.627624,1.588883,5.245344,4.660254,1.563077,5727392,Retraction
5.088043,5.121757,1.492671,4.857079,5.000771,1.514037,5.31438,1.705918,1.808493,5.229803,4.30165,1.788928,4.848628,4.88888,1.557535,5.14782,4.921814,1.548069,5727423,Retraction
4.805955,5.189109,1.529526,4.840177,5.040968,1.536019,5.311779,1.678359,1.804993,5.228857,4.301664,1.783857,4.578759,5.020158,1.58891,5.134497,5.021687,1.561163,5727454,Retraction
4.683405,5.068893,1.56195,4.814355,5.124508,1.525363,5.299757,1.681082,1.802782,5.219817,4.318792,1.777831,4.524468,5.023108,1.589354,5.109044,5.100341,1.550166,5727486,Retraction
4.934989,5.414431,1.515888,4.795544,5.128969,1.523034,5.291258,1.681671,1.800727,5.219882,4.318825,1.776166,4.677127,5.142542,1.55959,5.090218,5.104803,1.547837,5727501,Retraction
4.83441,5.312171,1.533223,4.781696,5.134522,1.521773,5.285026,1.679547,1.798543,5.220285,4.319584,1.774033,4.582832,5.044034,1.579262,5.076383,5.110355,1.546577,5727532,Retraction
4.846982,5.295984,1.531406,5.037443,5.325436,1.502893,5.281132,1.677029,1.795998,5.219146,4.318119,1.772615,4.583822,5.042058,1.578078,5.193169,5.030004,1.555686,5727564,Rest
4.859537,5.275035,1.528771,5.024477,5.302254,1.501849,5.280808,1.672506,1.793488,5.215309,4.316144,1.770754,4.585435,5.03566,1.576,5.195165,5.026797,1.555271,5727595,Rest
4.761604,5.104861,1.525675,4.98776,5.24689,1.50156,5.283437,1.672793,1.789812,5.214921,4.312545,1.768663,4.579339,5.027074,1.576086,5.202039,5.020911,1.553353,5727626,Rest
4.762364,5.102676,1.525066,4.989461,5.237578,1.500337,5.287282,1.673684,1.785122,5.215719,4.31041,1.766128,4.578618,5.018244,1.574822,5.212426,5.09669,1.531485,5727657,Rest
4.779255,5.100515,1.52123,4.992278,5.229127,1.499443,5.294477,1.676809,1.77972,5.222489,4.310793,1.762736,4.589777,5.011274,1.569779,5.217479,5.120934,1.526265,5727688,Rest
4.787185,5.111386,1.51928,4.989806,5.22682,1.497136,5.301692,1.676938,1.774748,5.225024,4.30641,1.759414,4.596522,5.012658,1.566901,5.219089,5.143448,1.522313,5727735,Rest
4.839778,5.127246,1.507427,4.961782,5.21786,1.493679,5.310825,1.678758,1.77061,5.241298,4.314337,1.755671,4.643024,5.042876,1.555164,5.205852,5.167631,1.519148,5727766,Rest
4.914212,5.24967,1.501526,4.9422,5.179497,1.494163,5.316755,1.680092,1.767361,5.240573,4.319147,1.752077,4.643307,5.042335,1.55512,5.234884,5.188403,1.520289,5727813,Rest
4.837473,5.181769,1.512859,4.988216,5.18495,1.495974,5.321368,1.681089,1.763525,5.243074,4.321283,1.74902,4.644651,5.038727,1.555366,5.281773,5.240774,1.51923,5727829,Rest
4.823766,5.184103,1.514324,4.813966,5.241188,1.478295,5.331818,1.677434,1.755198,5.249258,4.32485,1.742218,4.646813,5.019686,1.556496,5.214977,5.200421,1.51861,5727954,Rest
4.818088,5.185426,1.513327,4.912416,5.148644,1.491089,5.337162,1.67393,1.753452,5.253796,4.323127,1.740487,4.64689,5.01687,1.555796,5.201334,5.205982,1.516427,5727969,Rest
4.815652,5.182839,1.511771,5.011113,5.302234,1.48146,5.339574,1.67002,1.75215,5.256669,4.321629,1.738567,4.646783,5.013531,1.554495,5.167799,5.097518,1.519595,5728000,Rest
4.809402,5.174352,1.51008,5.015976,5.297451,1.482044,5.343441,1.668036,1.750413,5.258006,4.319411,1.7368,4.64237,5.006917,1.553386,5.173046,5.091989,1.519956,5728032,Rest
4.880253,5.250022,1.498746,4.938363,5.453834,1.456881,5.347772,1.666674,1.749398,5.260248,4.317255,1.735169,4.639892,5.004634,1.551746,5.163896,5.170143,1.507254,5728047,Rest
4.883514,5.253428,1.497769,4.937619,5.449925,1.457181,5.351506,1.665253,1.748793,5.261686,4.316557,1.733753,4.639081,5.006586,1.549747,5.163463,5.168274,1.507286,5728078,Rest
4.904977,5.275547,1.493032,4.92816,5.446387,1.457011,5.353858,1.666309,1.747763,5.261869,4.315331,1.732441,4.68475,5.058584,1.535685,5.156535,5.162992,1.507304,5728110,Rest
4.923403,5.300339,1.488561,4.922213,5.451211,1.456416,5.353931,1.667072,1.747012,5.260509,4.314905,1.731449,4.686427,5.063589,1.534333,5.157522,5.162184,1.507613,5728141,Rest
4.90299,5.296647,1.486547,4.978053,5.345661,1.468415,5.352976,1.668154,1.745846,5.258593,4.315679,1.730504,4.660825,5.04121,1.53727,5.128864,5.13749,1.506752,5728172,Rest
4.92916,5.290465,1.490253,4.981489,5.34903,1.468212,5.348676,1.669583,1.744521,5.255423,4.316355,1.729577,4.660872,5.039858,1.536488,5.132898,5.141253,1.506544,5728203,Rest
4.939559,5.288285,1.489409,5.021731,5.33914,1.462996,5.346437,1.669928,1.744376,5.251242,4.315291,1.728915,4.662813,5.039998,1.534125,5.1152,5.135945,1.508955,5728250,Rest
4.976115,5.286693,1.498434,4.993415,5.31986,1.462246,5.336877,1.670274,1.744097,5.243751,4.316465,1.727825,4.661577,5.039574,1.532045,5.100338,5.122192,1.508,5728266,Rest
4.975834,5.281867,1.49763,5.076211,5.390886,1.458148,5.320196,1.668684,1.744172,5.234987,4.317144,1.726917,4.657609,5.034531,1.52977,5.172833,5.183755,1.503144,5728297,Rest
4.903122,5.214418,1.466464,5.02819,5.350597,1.456588,5.295918,1.666428,1.744489,5.2223,4.31978,1.725775,4.653975,5.031374,1.527353,5.156996,5.168818,1.502725,5728328,Rest
4.991487,5.253826,1.498199,5.11683,5.354599,1.468735,5.275283,1.664127,1.745243,5.206751,4.32225,1.724725,4.646958,5.02764,1.525352,5.185771,5.114298,1.508919,5728359,Rest
4.868578,5.257557,1.466254,5.119196,5.449951,1.462021,5.209033,1.658135,1.747131,5.162755,4.326289,1.723232,4.631193,5.025338,1.522119,5.162676,5.190315,1.498665,5728437,Rest
